Ori,State,County,Unit,State_County,fstate,CNTYFIPS,agency,agentype,agency2,StateName2,MSA
CA04207,California,042,07,CA042,California,"Santa Barbara, CA",Uprr: Santa Barbara Coun,Special police,UPRR: SANTA BARBARA COUN,CALIF,"Santa Barbara-Santa Maria, CA"
CA04208,California,042,08,CA042,California,"Santa Barbara, CA",Department of Parks and Recreation: Gaviota,Special police,DPR: GAVIOTA,CALIF,"Santa Barbara-Santa Maria, CA"
CA04209,California,042,09,CA042,California,"Santa Barbara, CA",Dpr: Santa Barbara Cnty,Special police,DPR: SANTA BARBARA CNTY,CALIF,"Santa Barbara-Santa Maria, CA"
CA04210,California,042,10,CA042,California,"Santa Barbara, CA",Solvang,Municipal police,SOLVANG,CALIF,"Santa Barbara-Santa Maria, CA"
CA04211,California,042,11,CA042,California,"Santa Barbara, CA",Allan Hancock College,Special police,ALLAN HANCOCK COLLEGE,CALIF,"Santa Barbara-Santa Maria, CA"
CA04212,California,042,12,CA042,California,"Santa Barbara, CA",Buellton,Special police,BUELLTON,CALIF,"Santa Barbara-Santa Maria, CA"
CA04214,California,042,14,CA042,California,"Santa Barbara, CA",Goleta,Municipal police,GOLETA,CALIF,"Santa Barbara-Santa Maria, CA"
CA04297,California,042,97,CA042,California,"Santa Barbara, CA",University of California: Santa Barbara,Special police,UN OF CA: SANTA BARBARA,CALIF,"Santa Barbara-Santa Maria, CA"
CA04298,California,042,98,CA042,California,"Santa Barbara, CA",Santa Barbara State Poli,Primary state LE,SANTA BARBARA STATE POLI,CALIF,"Santa Barbara-Santa Maria, CA"
CA04299,California,042,99,CA042,California,"Santa Barbara, CA",Hp: Santa Barbara County,Primary state LE,HP: SANTA BARBARA COUNTY,CALIF,"Santa Barbara-Santa Maria, CA"
CA04300,California,043,00,CA043,California,"Santa Clara, CA",Santa Clara County,Sheriff,SANTA CLARA,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04301,California,043,01,CA043,California,"Santa Clara, CA",Alviso,Municipal police,ALVISO,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04302,California,043,02,CA043,California,"Santa Clara, CA",Campbell,Municipal police,CAMPBELL,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04303,California,043,03,CA043,California,"Santa Clara, CA",Cupertino,Municipal police,CUPERTINO,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04304,California,043,04,CA043,California,"Santa Clara, CA",Gilroy,Municipal police,GILROY,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04305,California,043,05,CA043,California,"Santa Clara, CA",Los Altos,Municipal police,LOS ALTOS,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04306,California,043,06,CA043,California,"Santa Clara, CA",Los Altos Hills,Municipal police,LOS ALTOS HILLS,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04307,California,043,07,CA043,California,"Santa Clara, CA",Los Gatos,Municipal police,LOS GATOS,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04308,California,043,08,CA043,California,"Santa Clara, CA",Milpitas,Municipal police,MILPITAS,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04309,California,043,09,CA043,California,"Santa Clara, CA",Monte Sereno,Municipal police,MONTE SERENO,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04310,California,043,10,CA043,California,"Santa Clara, CA",Morgan Hill,Municipal police,MORGAN HILL,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04311,California,043,11,CA043,California,"Santa Clara, CA",Mountain View,Municipal police,MOUNTAIN VIEW,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04312,California,043,12,CA043,California,"Santa Clara, CA",Palo Alto,Municipal police,PALO ALTO,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04313,California,043,13,CA043,California,"Santa Clara, CA",San Jose,Municipal police,SAN JOSE,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04314,California,043,14,CA043,California,"Santa Clara, CA",Santa Clara,Municipal police,SANTA CLARA,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04315,California,043,15,CA043,California,"Santa Clara, CA",Saratoga,Municipal police,SARATOGA,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04316,California,043,16,CA043,California,"Santa Clara, CA",Sunnyvale,Municipal police,SUNNYVALE,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04317,California,043,17,CA043,California,"Santa Clara, CA",California State University: San Jose,Special police,CA ST UN: SAN JOSE,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04319,California,043,19,CA043,California,"Santa Clara, CA",Spt Santa Clara,Special police,SPT SANTA CLARA,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04320,California,043,20,CA043,California,"Santa Clara, CA",San Jose/Evergreen Com C,Special police,SAN JOSE/EVERGREEN COM C,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04321,California,043,21,CA043,California,"Santa Clara, CA",West Valley-Mission Coll,Special police,WEST VALLEY-MISSION COLL,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04324,California,043,24,CA043,California,"Santa Clara, CA",Agnews Developmental Ctr,Special police,AGNEWS DEVELOPMENTAL CTR,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04325,California,043,25,CA043,California,"Santa Clara, CA",U P R R Santa Clara Co.,Special police,U P R R SANTA CLARA CO.,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04327,California,043,27,CA043,California,"Santa Clara, CA",Foothill-De Anza College,Special police,FOOTHILL-DE ANZA COLLEGE,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04336,California,043,36,CA043,California,"Santa Clara, CA",Uprr: Santa Clara County,Special police,UPRR: SANTA CLARA COUNTY,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04395,California,043,95,CA043,California,"Santa Clara, CA",Santa Clara Transit District,Special police,SANTA CLARA TRANSIT DIST,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04398,California,043,98,CA043,California,"Santa Clara, CA",Santa Clara State Police,Primary state LE,SANTA CLARA STATE POLICE,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04399,California,043,99,CA043,California,"Santa Clara, CA",Hp: Santa Clara County,Primary state LE,HP: SANTA CLARA COUNTY,CALIF,"San Jose-Sunnyvale-Santa Clara, CA"
CA04400,California,044,00,CA044,California,"Santa Cruz, CA",Santa Cruz County,Sheriff,SANTA CRUZ,CALIF,"Santa Cruz-Watsonville, CA"
CA04401,California,044,01,CA044,California,"Santa Cruz, CA",Capitola,Municipal police,CAPITOLA,CALIF,"Santa Cruz-Watsonville, CA"
CA04402,California,044,02,CA044,California,"Santa Cruz, CA",Santa Cruz,Municipal police,SANTA CRUZ,CALIF,"Santa Cruz-Watsonville, CA"
CA04403,California,044,03,CA044,California,"Santa Cruz, CA",Watsonville,Municipal police,WATSONVILLE,CALIF,"Santa Cruz-Watsonville, CA"
CA04404,California,044,04,CA044,California,"Santa Cruz, CA",Scotts Valley,Municipal police,SCOTTS VALLEY,CALIF,"Santa Cruz-Watsonville, CA"
CA04405,California,044,05,CA044,California,"Santa Cruz, CA",Cabrillo College,Special police,CABRILLO COLLEGE,CALIF,"Santa Cruz-Watsonville, CA"
CA04406,California,044,06,CA044,California,"Santa Cruz, CA",Uprr: Santa Cruz County,Special police,UPRR: SANTA CRUZ COUNTY,CALIF,"Santa Cruz-Watsonville, CA"
CA04407,California,044,07,CA044,California,"Santa Cruz, CA",Dpr: Santa Cruz County,Special police,DPR: SANTA CRUZ COUNTY,CALIF,"Santa Cruz-Watsonville, CA"
CA04408,California,044,08,CA044,California,"Santa Cruz, CA",Dpr: Santa Cruz Mountns,Special police,DPR: SANTA CRUZ MOUNTNS,CALIF,"Santa Cruz-Watsonville, CA"
CA04497,California,044,97,CA044,California,"Santa Cruz, CA",University of California: Santa Cruz,Special police,UN OF CA: SANTA CRUZ,CALIF,"Santa Cruz-Watsonville, CA"
CA04499,California,044,99,CA044,California,"Santa Cruz, CA",Hp: Santa Cruz County,Primary state LE,HP: SANTA CRUZ COUNTY,CALIF,"Santa Cruz-Watsonville, CA"
CA04500,California,045,00,CA045,California,"Shasta, CA",Shasta County,Sheriff,SHASTA,CALIF,"Redding, CA"
CA04501,California,045,01,CA045,California,"Shasta, CA",Anderson,Municipal police,ANDERSON,CALIF,"Redding, CA"
CA04502,California,045,02,CA045,California,"Shasta, CA",Redding,Municipal police,REDDING,CALIF,"Redding, CA"
CA04503,California,045,03,CA045,California,"Shasta, CA",Uprr: Shasta County,Special police,UPRR: SHASTA COUNTY,CALIF,"Redding, CA"
CA04505,California,045,05,CA045,California,"Shasta, CA",Dpr: Shasta County,Special police,DPR: SHASTA COUNTY,CALIF,"Redding, CA"
CA04591,California,045,91,CA045,California,"Shasta, CA",Shasta County Marshal,Special police,SHASTA COUNTY MARSHAL,CALIF,"Redding, CA"
CA04598,California,045,98,CA045,California,"Shasta, CA",Shasta State Police,Primary state LE,SHASTA STATE POLICE,CALIF,"Redding, CA"
CA04599,California,045,99,CA045,California,"Shasta, CA",Hp: Shasta County,Primary state LE,HP: SHASTA COUNTY,CALIF,"Redding, CA"
CA04600,California,046,00,CA046,California,"Sierra, CA",Sierra County,Sheriff,SIERRA,CALIF,Rural California
CA04601,California,046,01,CA046,California,"Sierra, CA",Loyalton,Municipal police,LOYALTON,CALIF,Rural California
CA04602,California,046,02,CA046,California,"Sierra, CA",Uprr: Sierra County,Special police,UPRR: SIERRA COUNTY,CALIF,Rural California
CA04699,California,046,99,CA046,California,"Sierra, CA",Hp: Sierra County,Primary state LE,HP: SIERRA COUNTY,CALIF,Rural California
CA04700,California,047,00,CA047,California,"Siskiyou, CA",Siskiyou County,Sheriff,SISKIYOU,CALIF,Rural California
CA04701,California,047,01,CA047,California,"Siskiyou, CA",Dorris,Municipal police,DORRIS,CALIF,Rural California
CA04702,California,047,02,CA047,California,"Siskiyou, CA",Dunsmuir,Municipal police,DUNSMUIR,CALIF,Rural California
CA04703,California,047,03,CA047,California,"Siskiyou, CA",Etna,Municipal police,ETNA,CALIF,Rural California
CA04704,California,047,04,CA047,California,"Siskiyou, CA",Fort Jones,Municipal police,FORT JONES,CALIF,Rural California
CA04705,California,047,05,CA047,California,"Siskiyou, CA",Montague,Municipal police,MONTAGUE,CALIF,Rural California
CA04706,California,047,06,CA047,California,"Siskiyou, CA",Mount Shasta,Municipal police,MOUNT SHASTA,CALIF,Rural California
CA04707,California,047,07,CA047,California,"Siskiyou, CA",Tulelake,Municipal police,TULELAKE,CALIF,Rural California
CA04708,California,047,08,CA047,California,"Siskiyou, CA",Weed,Municipal police,WEED,CALIF,Rural California
CA04709,California,047,09,CA047,California,"Siskiyou, CA",Yreka,Municipal police,YREKA,CALIF,Rural California
CA04710,California,047,10,CA047,California,"Siskiyou, CA",Lake Shastina,Municipal police,LAKE SHASTINA,CALIF,Rural California
CA04711,California,047,11,CA047,California,"Siskiyou, CA",S Pacific Trans Siskiyou,Special police,S PACIFIC TRANS SISKIYOU,CALIF,Rural California
CA04713,California,047,13,CA047,California,"Siskiyou, CA",Upr-Siskiyou County,Municipal police,UPR-SISKIYOU COUNTY,CALIF,Rural California
CA04716,California,047,16,CA047,California,"Siskiyou, CA",Uprr: Siskiyou County,Special police,UPRR: SISKIYOU COUNTY,CALIF,Rural California
CA04799,California,047,99,CA047,California,"Siskiyou, CA",Hp: Siskiyou County,Primary state LE,HP: SISKIYOU COUNTY,CALIF,Rural California
CA04800,California,048,00,CA048,California,"Solano, CA",Solano County,Sheriff,SOLANO,CALIF,"Vallejo-Fairfield, CA"
CA04801,California,048,01,CA048,California,"Solano, CA",Benicia,Municipal police,BENICIA,CALIF,"Vallejo-Fairfield, CA"
CA04802,California,048,02,CA048,California,"Solano, CA",Dixon,Municipal police,DIXON,CALIF,"Vallejo-Fairfield, CA"
CA04803,California,048,03,CA048,California,"Solano, CA",Fairfield,Municipal police,FAIRFIELD,CALIF,"Vallejo-Fairfield, CA"
CA04804,California,048,04,CA048,California,"Solano, CA",Rio Vista,Municipal police,RIO VISTA,CALIF,"Vallejo-Fairfield, CA"
CA04805,California,048,05,CA048,California,"Solano, CA",Suisun City,Municipal police,SUISUN CITY,CALIF,"Vallejo-Fairfield, CA"
CA04806,California,048,06,CA048,California,"Solano, CA",Vacaville,Municipal police,VACAVILLE,CALIF,"Vallejo-Fairfield, CA"
CA04807,California,048,07,CA048,California,"Solano, CA",Vallejo,Municipal police,VALLEJO,CALIF,"Vallejo-Fairfield, CA"
CA04808,California,048,08,CA048,California,"Solano, CA",Uprr: Solano County,Special police,UPRR: SOLANO COUNTY,CALIF,"Vallejo-Fairfield, CA"
CA04809,California,048,09,CA048,California,"Solano, CA",Dpr: Solano County,Special police,DPR: SOLANO COUNTY,CALIF,"Vallejo-Fairfield, CA"
CA04813,California,048,13,CA048,California,"Solano, CA",Solano Community College,Special police,SOLANO COMMUNITY COLLEGE,CALIF,"Vallejo-Fairfield, CA"
CA04898,California,048,98,CA048,California,"Solano, CA",Solano County State Poli,Primary state LE,SOLANO COUNTY STATE POLI,CALIF,"Vallejo-Fairfield, CA"
CA04899,California,048,99,CA048,California,"Solano, CA",Hp: Solano County,Primary state LE,HP: SOLANO COUNTY,CALIF,"Vallejo-Fairfield, CA"
CA04900,California,049,00,CA049,California,"Sonoma, CA",Sonoma County,Sheriff,SONOMA,CALIF,"Santa Rosa-Petaluma, CA"
CA04901,California,049,01,CA049,California,"Sonoma, CA",Cloverdale,Municipal police,CLOVERDALE,CALIF,"Santa Rosa-Petaluma, CA"
CA04902,California,049,02,CA049,California,"Sonoma, CA",Cotati,Municipal police,COTATI,CALIF,"Santa Rosa-Petaluma, CA"
CA04903,California,049,03,CA049,California,"Sonoma, CA",Healdsburg,Municipal police,HEALDSBURG,CALIF,"Santa Rosa-Petaluma, CA"
CA04904,California,049,04,CA049,California,"Sonoma, CA",Rohnert Park,Municipal police,ROHNERT PARK,CALIF,"Santa Rosa-Petaluma, CA"
CA04905,California,049,05,CA049,California,"Sonoma, CA",Santa Rosa,Municipal police,SANTA ROSA,CALIF,"Santa Rosa-Petaluma, CA"
CA04906,California,049,06,CA049,California,"Sonoma, CA",Sebastopol,Municipal police,SEBASTOPOL,CALIF,"Santa Rosa-Petaluma, CA"
CA04907,California,049,07,CA049,California,"Sonoma, CA",Sonoma,Municipal police,SONOMA,CALIF,"Santa Rosa-Petaluma, CA"
CA04908,California,049,08,CA049,California,"Sonoma, CA",Petaluma,Municipal police,PETALUMA,CALIF,"Santa Rosa-Petaluma, CA"
CA04909,California,049,09,CA049,California,"Sonoma, CA",Sonoma State University,Special police,SONOMA STATE UNIVERSITY,CALIF,"Santa Rosa-Petaluma, CA"
CA04910,California,049,10,CA049,California,"Sonoma, CA",Uprr: Sonoma County,Special police,UPRR: SONOMA COUNTY,CALIF,"Santa Rosa-Petaluma, CA"
CA04911,California,049,11,CA049,California,"Sonoma, CA",Department of Parks and Recreation: Silverado,Special police,DPR: SILVERADO,CALIF,"Santa Rosa-Petaluma, CA"
CA04912,California,049,12,CA049,California,"Sonoma, CA",Department of Parks and Recreation: Russian River,Special police,DPR: RUSSIAN RIVER,CALIF,"Santa Rosa-Petaluma, CA"
CA04913,California,049,13,CA049,California,"Sonoma, CA",Sonoma Developmental Ctr,Special police,SONOMA DEVELOPMENTAL CTR,CALIF,"Santa Rosa-Petaluma, CA"
CA04914,California,049,14,CA049,California,"Sonoma, CA",Santa Rosa Jr. College,Special police,SANTA ROSA JR. COLLEGE,CALIF,"Santa Rosa-Petaluma, CA"
CA04915,California,049,15,CA049,California,"Sonoma, CA",Windsor,Municipal police,WINDSOR,CALIF,"Santa Rosa-Petaluma, CA"
CA04998,California,049,98,CA049,California,"Sonoma, CA",Sonoma State Police,Primary state LE,SONOMA STATE POLICE,CALIF,"Santa Rosa-Petaluma, CA"
CA04999,California,049,99,CA049,California,"Sonoma, CA",Hp: Sonoma County,Primary state LE,HP: SONOMA COUNTY,CALIF,"Santa Rosa-Petaluma, CA"
CA05000,California,050,00,CA050,California,"Stanislaus, CA",Stanislaus County,Sheriff,STANISLAUS,CALIF,"Modesto, CA"
CA05001,California,050,01,CA050,California,"Stanislaus, CA",Ceres,Municipal police,CERES,CALIF,"Modesto, CA"
CA05002,California,050,02,CA050,California,"Stanislaus, CA",Modesto,Municipal police,MODESTO,CALIF,"Modesto, CA"
CA05003,California,050,03,CA050,California,"Stanislaus, CA",Newman,Municipal police,NEWMAN,CALIF,"Modesto, CA"
CA05004,California,050,04,CA050,California,"Stanislaus, CA",Oakdale,Municipal police,OAKDALE,CALIF,"Modesto, CA"
CA05005,California,050,05,CA050,California,"Stanislaus, CA",Patterson,Municipal police,PATTERSON,CALIF,"Modesto, CA"
CA05006,California,050,06,CA050,California,"Stanislaus, CA",Riverbank,Municipal police,RIVERBANK,CALIF,"Modesto, CA"
CA05007,California,050,07,CA050,California,"Stanislaus, CA",Turlock,Municipal police,TURLOCK,CALIF,"Modesto, CA"
CA05008,California,050,08,CA050,California,"Stanislaus, CA",Waterford,Municipal police,WATERFORD,CALIF,"Modesto, CA"
CA05009,California,050,09,CA050,California,"Stanislaus, CA",Hughson,Municipal police,HUGHSON,CALIF,"Modesto, CA"
CA05010,California,050,10,CA050,California,"Stanislaus, CA",Ca St Un: Stanislaus,Special police,CA ST UN: STANISLAUS,CALIF,"Modesto, CA"
CA05011,California,050,11,CA050,California,"Stanislaus, CA",Bnsf Rwy: Stanislaus Co,Special police,BNSF RWY: STANISLAUS CO,CALIF,"Modesto, CA"
CA05012,California,050,12,CA050,California,"Stanislaus, CA",Uprr: Stanislaus County,Special police,UPRR: STANISLAUS COUNTY,CALIF,"Modesto, CA"
CA05014,California,050,14,CA050,California,"Stanislaus, CA",Upr Sec Dpt Stainlaus Co,Municipal police,UPR SEC DPT STAINLAUS CO,CALIF,"Modesto, CA"
CA05015,California,050,15,CA050,California,"Stanislaus, CA",Modesto J C Yosemite Cc,Special police,MODESTO J C YOSEMITE CC,CALIF,"Modesto, CA"
CA05098,California,050,98,CA050,California,"Stanislaus, CA",Stanislaus State Police,Primary state LE,STANISLAUS STATE POLICE,CALIF,"Modesto, CA"
CA05099,California,050,99,CA050,California,"Stanislaus, CA",Hp: Stanislaus County,Primary state LE,HP: STANISLAUS COUNTY,CALIF,"Modesto, CA"
CA05100,California,051,00,CA051,California,"Sutter, CA",Sutter County,Sheriff,SUTTER,CALIF,"Yuba City, CA"
CA05101,California,051,01,CA051,California,"Sutter, CA",Live Oak,Municipal police,LIVE OAK,CALIF,"Yuba City, CA"
CA05102,California,051,02,CA051,California,"Sutter, CA",Yuba City,Municipal police,YUBA CITY,CALIF,"Yuba City, CA"
CA05104,California,051,04,CA051,California,"Sutter, CA",Uprr: Sutter County,Special police,UPRR: SUTTER COUNTY,CALIF,"Yuba City, CA"
CA05199,California,051,99,CA051,California,"Sutter, CA",Hp: Sutter County,Primary state LE,HP: SUTTER COUNTY,CALIF,"Yuba City, CA"
CA05200,California,052,00,CA052,California,"Tehama, CA",Tehama County,Sheriff,TEHAMA,CALIF,Rural California
CA05201,California,052,01,CA052,California,"Tehama, CA",Corning,Municipal police,CORNING,CALIF,Rural California
CA05202,California,052,02,CA052,California,"Tehama, CA",Red Bluff,Municipal police,RED BLUFF,CALIF,Rural California
CA05203,California,052,03,CA052,California,"Tehama, CA",Tehama,Municipal police,TEHAMA,CALIF,Rural California
CA05204,California,052,04,CA052,California,"Tehama, CA",Uprr: Tehama County,Special police,UPRR: TEHAMA COUNTY,CALIF,Rural California
CA05299,California,052,99,CA052,California,"Tehama, CA",Hp: Tehama County,Primary state LE,HP: TEHAMA COUNTY,CALIF,Rural California
CA05300,California,053,00,CA053,California,"Trinity, CA",Trinity County,Sheriff,TRINITY,CALIF,Rural California
CA05301,California,053,01,CA053,California,"Trinity, CA",Uprr: Trinity County,Municipal police,UPRR: TRINITY COUNTY,CALIF,Rural California
CA05399,California,053,99,CA053,California,"Trinity, CA",Hp: Trinity County,Primary state LE,HP: TRINITY COUNTY,CALIF,Rural California
